51787,鶴田,二奈,つるた,にな,969-7403,福島県大沼郡三島町小山4-1-8,0241-397-5731,,女
51788,東海林,雄介,とうかいりん,ゆうすけ,975-0014,福島県南相馬市原町区西町8-2-5,0244-330-8000,,男
51789,近川,大介,ちかがわ,だいすけ,999-1313,山形県西置賜郡小国町針生7-6-5,0238-905-1024,090-2466-4726,男
51790,西山,健太,にしやま,けんた,979-0154,福島県いわき市沼部町5-1-1,0246-289-4753,080-3696-8508,男
51791,山田,乃愛,やまだ,のあ,030-0902,青森県青森市合浦2-4-2,017-6987-6903,080-7707-9787,女
51792,千原,桐子,ちはら,きりこ,019-1941,秋田県大仙市南外松木田9-6-1,0187-985-2730,090-7527-3070,女
51793,野嶽,百恵,のだけ,ももえ,016-0017,秋田県能代市磐3-3-9,0185-253-1813,090-4887-3284,女
51794,山田,芽衣子,やまだ,めいこ,016-0175,秋田県能代市古屋布6-5-9,0185-232-7189,090-8210-2957,女
51795,本田,理絵,ほんだ,りえ,999-3512,山形県西村山郡河北町谷地中央4-8-5,0237-348-5292,090-4520-2158,女
51796,苅野,流心,かりの,りゅうしん,962-0058,福島県須賀川市池ノ下町8-6-4,0248-248-9424,,男
51797,東,邦夫,ひがし,くにお,969-1618,福島県伊達郡桑折町庫場9-1-2,024-6470-2145,,男
51798,大宮,奈々子,おおみや,ななこ,988-0032,宮城県気仙沼市一景島2-2-8,0226-577-5450,090-2546-5920,女
51799,若山,孝治郎,わかやま,こうじろう,969-3113,福島県耶麻郡猪苗代町樋場道下3-2-5,0242-861-9012,090-2612-2066,男
51800,出井,芽衣子,いでい,めいこ,039-2776,青森県上北郡七戸町李沢家ノ前7-1-5,0176-771-2054,080-3452-6566,女
51801,泉川,晴美,いずみがわ,はるみ,998-0025,山形県酒田市南千日町2-5-2,0234-104-6200,090-4871-1551,女
51802,東野,洋二郎,ひがしの,ようじろう,028-8401,岩手県下閉伊郡田野畑村蝦夷森9-2-2,0194-907-3105,080-9750-9603,男
51803,大里,智子,おおさと,ともこ,011-0948,秋田県秋田市飯島西袋9-1-3,018-5990-2341,090-4069-4648,女
51804,牧田,由奈,まきた,ゆな,981-4355,宮城県加美郡加美町鹿原8-9-8,0229-427-5278,090-3191-8385,女
51805,香川,二奈,かがわ,にな,036-0172,青森県平川市葛川葛川出口4-9-7,0172-413-4439,090-2087-3657,女
51806,箕田,孝太郎,みのだ,こうたろう,969-2272,福島県耶麻郡猪苗代町金田1-4-1,0242-876-6425,090-6772-4603,男
51807,戸来,智弘,へらい,ともひろ,021-0006,岩手県一関市上坊6-5-8,0191-344-1470,090-5450-5147,男
51808,佐々木,裕子,ささき,ゆうこ,984-0015,宮城県仙台市若林区卸町1-1-8,022-4683-3997,080-2658-3505,女
51809,山口,宗次,やまぐち,そうじ,965-0121,福島県会津若松市北会津町蟹川3-2-1,0242-637-9228,090-8121-7822,男
51810,吉村,清司,よしむら,きよし,969-6307,福島県大沼郡会津美里町石田甲1-1-1,0242-860-3857,090-7995-9809,男
51811,中川原,郁美,なかがわら,いくみ,986-0841,宮城県石巻市雲雀野町8-5-1,0225-556-8191,090-8778-9418,女
51812,瀬戸,雅子,せと,まさこ,014-0066,秋田県大仙市川目3-6-2,0187-284-7809,090-8360-5027,女
51813,秋野,清美,あきの,きよみ,961-0063,福島県白河市薄葉4-2-8,0248-261-4852,090-6426-6437,男
51814,島田,奈那子,しまだ,ななこ,030-0141,青森県青森市上野7-4-8,0172-487-4413,080-8824-6140,女
51815,中山,孝太郎,なかやま,こうたろう,983-0038,宮城県仙台市宮城野区新田8-7-3,022-1634-8224,,男
51816,小野,礼司,おの,れいじ,018-2618,秋田県山本郡八峰町八森木戸の沢4-7-8,0185-516-8940,080-7909-1890,男
51817,安部,孝太郎,あべ,こうたろう,983-0822,宮城県仙台市宮城野区燕沢東8-4-6,022-9617-9909,080-3456-9280,男
51818,百田,典孝,ももた,のりたか,961-0414,福島県白河市表郷高木3-4-7,0248-195-8099,090-3333-8577,男
51819,御手洗,孝治郎,みたらい,こうじろう,967-0007,福島県南会津郡南会津町丹藤9-4-9,0241-467-3846,080-6771-1723,男
51820,広川,正志,ひろかわ,まさし,979-1524,福島県双葉郡浪江町両竹1-6-7,0240-701-9602,090-9138-4066,男
51821,油井,清美,ゆい,きよみ,990-0055,山形県山形市相生町2-3-9,023-3796-1935,090-9172-8265,男
51822,宍戸,慎二,ししど,しんじ,028-7621,岩手県八幡平市作平2-9-6,0195-117-3737,080-2901-2516,男
51823,古田,基夫,ふるた,もとお,027-0112,岩手県宮古市音部3-8-3,0193-115-2686,090-5605-7403,男
51824,布田,伸次郎,ふだ,しんじろう,036-0131,青森県平川市広船山下7-2-3,0172-679-4833,090-6942-2579,男
51825,草野,沙也,くさの,さや,018-0404,秋田県にかほ市芹田9-3-3,0184-841-2206,090-2548-1506,女
51826,猪尾,譲治,いのお,じょうじ,028-3153,岩手県花巻市石鳥谷町小森林6-4-3,0198-593-7383,080-2920-4582,男
51827,実川,芳樹,みのかわ,よしき,964-0952,福島県二本松市神明石1-2-7,0243-627-1135,090-7203-8173,男
51828,林,恵美,はやし,えみ,036-0231,青森県平川市新山村元1-4-4,0172-457-1511,,女
51829,花川,芳子,はなかわ,よしこ,964-0302,福島県二本松市杉沢9-9-6,0243-612-2300,090-9109-2377,女
51830,花山,麻呂美,はなやま,まろみ,015-0505,秋田県由利本荘市鳥海町小川5-7-6,0184-111-8230,080-5673-2849,女
51831,江田,楓,えだ,かえで,020-0831,岩手県盛岡市三本柳9-8-2,019-2744-6243,090-5760-2946,女
51832,岡田,凛,おかだ,りん,011-0936,秋田県秋田市将軍野南2-2-3,018-2852-3161,090-4788-2879,女
51833,笠野,優,かさの,ゆう,987-0054,宮城県遠田郡美里町塔の越4-1-3,0229-419-2320,090-8568-4018,女
51834,轟,真理,とどろき,まり,989-6712,宮城県大崎市鳴子温泉小室6-6-5,0229-553-9238,080-8194-5993,女
51835,面山,祥子,おもやま,しょうこ,966-0852,福島県喜多方市天満前3-2-2,0241-863-6553,090-4100-6784,女
51836,等々力,沙也,とどろき,さや,039-2611,青森県上北郡東北町中村道ノ上9-9-4,0176-471-2277,090-3117-9751,女
51837,山中,潔,やまなか,きよし,010-1233,秋田県秋田市雄和女米木9-7-1,018-1835-9334,090-5427-2769,男
51838,東,久美,ひがし,くみ,039-4503,青森県下北郡風間浦村蛇浦1-2-4,0175-990-1249,090-4552-7777,女
51839,吉山,香月,よしやま,かづき,969-3524,福島県喜多方市塩川町竹ノ花1-2-6,0241-138-4462,090-5766-9982,女
51840,布野,基夫,ふの,もとお,038-1333,青森県青森市浪岡増館1-8-7,017-5919-1314,080-8736-7762,男
51841,鳥山,恵子,とりやま,けいこ,965-0110,福島県会津若松市北会津町中里6-9-3,0242-164-2060,090-5642-1976,女
51842,中須田,悟史,なかすだ,さとし,966-0066,福島県喜多方市宮西9-2-4,0241-653-6522,090-1632-5832,男
51843,東野,千修,とうの,ちおさ,027-0371,岩手県宮古市田老水沢5-3-3,0193-473-9992,090-5104-5828,女
51844,川名,勝哉,かわな,かつや,029-4431,岩手県奥州市衣川区田中3-5-1,0197-841-3927,090-5081-5448,男
51845,富士宮,美鈴,ふじのみや,みれい,020-0865,岩手県盛岡市仙北町3-5-4,019-9878-6684,090-7797-8289,女
51846,海藤,裕子,かいどう,ゆうこ,961-0406,福島県白河市表郷八幡9-7-1,0248-702-2142,090-1551-9195,女
51847,鳥山,綾子,とりやま,あやこ,969-6225,福島県大沼郡会津美里町旭三寄6-7-9,0242-685-2472,080-4931-4633,女
51848,伊能,千鶴,いのう,ちづる,987-0442,宮城県登米市南方町茶臼森前7-6-5,0220-432-7581,090-3648-4127,女
51849,原田,心美,はらだ,ここみ,038-1343,青森県青森市浪岡郷山前7-6-3,0172-338-9874,090-8434-4956,女
51850,荒戸,春子,あらと,はるこ,039-1521,青森県三戸郡五戸町泉窪5-9-1,0178-317-2918,090-5800-8525,女
51851,乗鞍,祥子,のりくら,さちこ,012-0844,秋田県湯沢市田町9-8-5,0183-170-6415,090-6838-3943,女
51852,島村,雄三,しまむら,ゆうぞう,989-6255,宮城県大崎市古川休塚9-3-4,0229-393-3501,090-7794-7229,男
51853,会津,観月,あいず,みづき,015-0323,秋田県由利本荘市土倉6-9-7,0184-369-2896,090-7695-3352,女
51854,京極,恵,きょうごく,めぐみ,028-0091,岩手県久慈市大川目町2-6-4,0194-252-8757,080-5075-9915,女
51855,根本,誠一,ねもと,せいいち,969-1751,福島県伊達郡国見町塚野目3-8-1,024-9255-8243,090-8551-7746,男
51856,吉田,正,よしだ,ただし,969-1731,福島県伊達郡国見町森山5-5-2,024-1084-9837,090-4977-9963,男
51857,吉山,譲治,よしやま,じょうじ,981-1526,宮城県角田市神次郎4-9-4,0224-181-8321,090-1788-6218,男
51858,齋藤,理子,さいとう,りこ,975-0027,福島県南相馬市原町区上北高平7-1-2,0244-791-1006,090-4306-1799,女
51859,山内,優香,やまうち,ゆうか,039-3156,青森県上北郡野辺地町枇杷野4-6-2,0175-721-6356,090-3866-9131,女
51860,山中,麗美,やまなか,れみ,969-1149,福島県本宮市本宮万世4-3-2,0243-632-7563,090-9942-9844,女
51861,村山,真紀,むらやま,まき,986-2527,宮城県石巻市十八成浜3-2-4,0225-823-3838,090-2763-4131,女
51862,室井,亜希,むろい,あき,961-0821,福島県白河市北裏8-6-4,0248-864-1273,080-6375-3465,女
51863,石川,悟,いしかわ,さとる,039-2407,青森県上北郡東北町旭南9-6-2,0176-365-1058,090-7649-3939,男
51864,島田,清美,しまだ,きよみ,986-0742,宮城県本吉郡南三陸町志津川本浜町5-2-4,0226-842-8594,090-1347-6559,男
51865,古山,祥子,ふるやま,しょうこ,999-4114,山形県北村山郡大石田町四日町3-6-3,0237-756-8655,080-9105-9697,女
51866,岩城,由美,いわしろ,ゆみ,987-0345,宮城県登米市豊里町福沢5-5-7,0228-567-8210,090-4019-1656,女
51867,塩崎,勝哉,しおざき,かつや,960-0766,福島県伊達市梁川町細谷8-9-9,024-3140-9816,090-2401-3868,男
51868,千野,智也,ちの,ともや,969-6144,福島県大沼郡会津美里町福重岡2-9-4,0242-362-8617,090-8325-4684,男
51869,大野,信也,おおの,しんや,966-0854,福島県喜多方市千苅道上9-5-9,0241-244-4006,090-3652-7958,男
51870,岬,真樹,みさき,まき,029-4207,岩手県奥州市前沢区平小路4-3-6,0197-338-5786,090-2434-4774,女
51871,金山,和則,かねやま,かずのり,989-2112,宮城県亘理郡山元町真庭3-3-7,0223-569-4382,090-8887-8567,男
51872,苅田,総一郎,かりた,そういちろう,987-0355,宮城県登米市豊里町保手5-8-2,0225-734-9161,090-9495-5749,男
51873,高橋,基夫,たかはし,もとお,988-0425,宮城県本吉郡南三陸町歌津神山9-6-7,0226-709-7254,080-1314-7534,男
51874,吉平,次郎,よしひら,じろう,999-8221,山形県酒田市寺田4-5-4,0234-845-2511,090-5067-3182,男
51875,夏川,百恵,なつかわ,ももえ,018-3157,秋田県能代市二ツ井町下野7-3-6,0185-730-8254,090-6340-4191,女
51876,香川,悟,かがわ,さとる,963-6142,福島県東白川郡棚倉町山際7-4-6,0247-753-5376,080-8915-3152,男
51877,箕田,明子,みのだ,あきこ,988-0542,宮城県気仙沼市唐桑町中6-4-5,0226-404-7084,080-7124-7977,女
51878,岡,留美子,おか,るみこ,013-0317,秋田県横手市大雄大戸川端8-4-6,0182-449-2503,090-1332-4473,女
51879,佐々木,澪,ささき,みお,029-4205,岩手県奥州市前沢区照井舘7-2-2,0197-287-1908,090-4504-4561,女
51880,幸田,圭太,こうだ,けいた,987-0341,宮城県登米市豊里町大沢谷岐1-4-7,0225-168-7375,090-3942-4771,男
51881,瀬川,恵子,せがわ,けいこ,011-0916,秋田県秋田市飯島穀丁5-5-6,018-7082-6895,090-7758-6457,女
51882,由良,紗枝,ゆら,さえ,015-0808,秋田県由利本荘市大門4-1-4,0184-299-6955,090-6670-8230,女
51883,宍戸,美都,ししど,みと,969-1104,福島県本宮市荒井3-8-4,0243-548-5792,090-7111-9455,女
51884,戸来,大介,へらい,だいすけ,010-0842,秋田県秋田市手形山北町9-1-2,018-8266-5645,090-1699-5720,男
51885,高須,節子,たかす,せつこ,988-0504,宮城県気仙沼市唐桑町竹の袖5-9-8,0226-540-2156,090-3211-3211,女
51886,安藤,浩一郎,あんどう,こういちろう,993-0084,山形県長井市栄町7-8-5,0238-151-7179,090-4319-8295,男
51887,宇田,沙知絵,うだ,さちえ,987-0402,宮城県登米市南方町戸根屋敷6-3-6,0220-299-1134,090-8944-9264,女
51888,丸之内,真紀,まるのうち,まき,029-2201,岩手県陸前高田市矢作町5-2-4,0192-247-6328,080-5360-6267,女
51889,出井,久美,いでい,くみ,039-2774,青森県上北郡七戸町柴舘道ノ下7-8-8,0176-395-8214,090-4997-9806,女
51890,黒田,乃愛,くろだ,のあ,028-8202,岩手県九戸郡野田村玉川4-7-2,0194-805-9549,090-1340-4884,女
51891,野山,礼司,のやま,れいじ,021-0894,岩手県一関市磐井町4-2-5,0191-831-3650,090-8328-5006,男
51892,津田,智弘,つだ,ともひろ,039-0815,青森県三戸郡南部町福田5-9-7,0179-842-5609,090-2294-2563,男
51893,寒川,寛一,さむかわ,かんいち,014-1111,秋田県仙北市田沢湖岡崎6-5-1,0187-114-8259,090-1669-2959,男
51894,玉山,春,たまやま,はる,963-5683,福島県東白川郡棚倉町下山本4-7-5,0247-377-3041,090-9530-4880,女
51895,小河原,颯天,おがわら,はやて,967-0611,福島県南会津郡南会津町山口1-8-1,0241-204-7539,080-5401-9571,男
51896,笹原,典孝,ささはら,のりたか,969-0284,福島県西白河郡矢吹町滝八幡4-5-2,0248-363-1477,090-2783-7760,男
51897,灘,礼司,なだ,れいじ,039-0613,青森県三戸郡南部町森越3-6-9,0178-821-7031,090-3161-6418,男
51898,泉川,東子,いずみがわ,とうこ,962-0121,福島県須賀川市横田4-4-5,0248-740-2711,090-2649-2154,女
51899,園田,義孝,そのだ,よしたか,019-2623,秋田県秋田市河辺赤平7-8-2,018-5910-8390,,男
51900,千野,にいな,ちの,にいな,036-1443,青森県弘前市米ケ袋7-1-4,0172-834-5794,090-4125-6632,女
51901,根本,久美,ねもと,くみ,010-1425,秋田県秋田市御野場新町2-4-3,018-7323-6212,090-3275-8188,女
51902,藤崎,勝哉,ふじさき,かつや,020-0121,岩手県盛岡市月が丘4-6-1,019-8447-8659,080-2651-6994,男
51903,西山,沙紀,にしやま,さき,968-0016,福島県大沼郡金山町本名6-5-5,0241-934-5945,080-8055-1088,女
51904,茂地,楓雅,もち,ふうが,989-3204,宮城県仙台市青葉区南吉成2-7-5,022-6269-5671,080-8653-6855,男
51905,杉澤,悟,すぎさわ,さとる,015-0877,秋田県由利本荘市濡浜北2-9-1,0184-601-3689,090-5439-8527,男
51906,苅田,園子,かりた,そのこ,996-0071,山形県新庄市小田島町6-6-7,0233-388-7977,080-1923-7041,女
51907,大井,夏輝,おおい,なつき,039-2232,青森県上北郡おいらせ町東後谷地4-1-8,0178-488-2321,090-1966-7770,男
51908,伊能,詩子,いのう,うたこ,962-0122,福島県須賀川市木之崎5-4-2,0248-573-6178,090-8304-2250,女
51909,中森,彩夏,なかもり,あやな,986-0761,宮城県本吉郡南三陸町志津川廻館前8-3-4,0226-254-4830,090-9728-6216,女
51910,西沢,五郎,にしざわ,ごろう,966-0892,福島県喜多方市経壇6-3-5,0241-267-4097,090-3213-6012,男
51911,本田,清人,ほんだ,きよと,988-0562,宮城県気仙沼市唐桑町上小鯖9-7-8,0226-661-6775,090-3413-2828,男
51912,目黒,真理,めぐろ,まり,968-0101,福島県大沼郡昭和村松山8-6-8,0241-313-5382,090-6944-5162,女
51913,室井,久美,むろい,くみ,999-8144,山形県酒田市庭田9-3-5,0234-949-3779,080-2665-1480,女
51914,面山,紗枝,おもやま,さえ,981-3203,宮城県仙台市泉区高森9-7-5,022-7103-5926,090-9906-8173,女
51915,海藤,由美,かいどう,ゆみ,039-5202,青森県むつ市川内町桧川2-5-9,0175-902-5172,090-9032-7682,女
51916,田守,理絵,たもり,りえ,036-0334,青森県黒石市東新町4-1-9,0172-993-2327,090-7163-2961,女
51917,野川,斗真,のがわ,とうま,019-1887,秋田県大仙市南外中渡7-3-9,0187-205-2149,090-6014-5426,男
51918,城之内,真理,じょうのうち,まり,969-0404,福島県岩瀬郡鏡石町笠石原町8-5-2,0248-825-1876,090-9922-2011,女
51919,仙川,久美,せんがわ,くみ,961-0916,福島県白河市束前町4-3-8,0248-531-3019,080-7965-3121,女
51920,古城,和則,こしろ,かずのり,987-2271,宮城県栗原市築館芋埣3-7-1,0228-949-3803,090-2858-3934,男
51921,河野,蘭,こうの,らん,039-2403,青森県上北郡東北町新舘8-4-4,0176-726-7438,080-1867-5859,女
51922,宮内,颯,みやうち,はやて,969-6206,福島県大沼郡会津美里町高田中川原道下5-2-8,0242-377-4753,090-7403-8810,男
51923,狩野,信彦,かりの,のぶひこ,037-0203,青森県五所川原市金木町喜良市9-3-3,0173-884-9694,080-6240-7488,男
51924,前野,寛一,まえの,かんいち,039-3173,青森県上北郡野辺地町陣場川原1-2-2,0175-322-2739,090-8399-1921,男
51925,古代,孝治郎,こだい,こうじろう,029-4439,岩手県奥州市衣川区田中西3-3-4,0197-710-6437,090-5694-8217,男
51926,新野,晴太,しんの,せいた,999-4551,山形県尾花沢市寺内6-5-6,0237-389-3029,080-7742-2730,男
51927,丹野,悟史,たんの,さとし,962-0054,福島県須賀川市牛袋町9-6-7,0248-327-4420,090-7881-2745,男
51928,鶴見,陽菜,つるみ,はるな,969-6352,福島県大沼郡会津美里町穴田乙9-7-8,0242-685-4726,080-2903-8211,女
51929,野田,澄子,のだ,すみこ,036-0144,青森県平川市原田稲元5-3-4,0172-187-8146,090-3876-3136,女
51930,沼田,翼,ぬまた,つばさ,019-2204,秋田県大仙市正手沢2-9-5,0187-320-2994,090-5470-3890,男
51931,曽根,健司,そね,けんじ,966-0834,福島県喜多方市谷地田上5-9-5,0241-564-5492,090-2228-9919,男
51932,林,徹,はやし,とおる,982-0252,宮城県仙台市太白区茂庭台1-1-9,022-1059-8175,090-1095-2191,男
51933,海野,清人,うんの,きよと,010-0133,秋田県秋田市上新城湯ノ里3-7-1,018-4542-7693,080-3205-9151,男
51934,江木,真,えぎ,しん,969-5145,福島県会津若松市大戸町小谷平沢1-8-1,0242-363-4285,090-6478-6957,男
51935,盛田,寛太,もりた,かんた,016-0838,秋田県能代市養蚕脇1-3-7,0185-419-4268,090-6991-3420,男
51936,若山,沙知絵,わかやま,さちえ,028-1116,岩手県上閉伊郡大槌町本町3-9-7,0193-315-5592,090-3280-3244,女
51937,千野沢,大介,ちのさわ,だいすけ,961-0306,福島県白河市東形見9-4-1,0248-633-1761,080-7853-6015,男
51938,井上,洋二,いのうえ,ようじ,036-1435,青森県弘前市吉川3-3-6,0172-312-3295,080-8098-1737,男
51939,川崎,総一郎,かわさき,そういちろう,028-6915,岩手県二戸市浄法寺町霜屋敷1-8-6,0195-923-2398,090-9522-1748,男
51940,面野,美都,おもの,みと,039-2621,青森県上北郡東北町田ノ沢2-2-8,0175-317-1493,090-8897-7410,女
51941,乙部,麗美,おとべ,れみ,036-8346,青森県弘前市大浦町4-5-2,0172-820-6008,090-9324-6158,女
51942,花野沢,健一,けのさわ,けんいち,963-7749,福島県田村郡三春町大久保5-8-1,024-8559-1963,090-4522-9269,男
51943,山内,明美,やまうち,あけみ,986-0753,宮城県本吉郡南三陸町志津川城場8-9-1,0226-555-3823,090-8806-6072,女
51944,牛川,仁,うしかわ,ひとし,966-0817,福島県喜多方市３丁目8-6-7,0241-299-6444,090-8188-9292,男
51945,田口,真希,たぐち,まき,987-0133,宮城県遠田郡涌谷町台所橋道下2-9-3,0229-567-7006,080-2870-7766,女
51946,藤山,真理愛,ふじやま,まりあ,023-0096,岩手県奥州市水沢区向田2-4-5,0197-542-8436,090-4079-2925,女
51947,江藤,文也,えとう,ふみや,965-0129,福島県会津若松市北会津町本田2-4-1,0242-905-2018,090-9686-7188,男
51948,恋里,明美,こいさと,あけみ,989-2351,宮城県亘理郡亘理町油田3-5-4,0223-990-2725,090-1448-5723,女
51949,北田,晴太,きただ,せいた,963-0701,福島県郡山市緑ケ丘西5-3-8,024-3504-6173,090-7883-4993,男
51950,尾形,千修,おがた,ちおさ,023-0055,岩手県奥州市水沢区虚空蔵小路4-4-3,0197-566-7119,090-8848-7014,女
51951,似鳥,幸一,にたとり,こういち,990-0405,山形県東村山郡中山町金沢1-8-4,023-6829-2992,090-9795-2358,男
51952,河野,寛一,かわの,かんいち,987-0144,宮城県遠田郡涌谷町薔薇島1-4-8,0229-711-3134,090-5385-3677,男
51953,安倍,芳樹,あべ,よしき,029-4203,岩手県奥州市前沢区生母7-7-9,0197-168-7210,090-6757-5805,男
51954,津田,裕子,つだ,ゆうこ,967-0311,福島県南会津郡南会津町新田原7-3-4,0241-725-1597,080-6130-8389,女
51955,大井戸,孝,おおいど,たかし,028-6813,岩手県二戸市浄法寺町大平2-7-2,0195-146-7539,090-1725-8529,男
51956,西山,雄二,にしやま,ゆうじ,981-0201,宮城県宮城郡松島町竹谷1-3-1,022-4798-9408,090-6072-9951,男
51957,大久保,蘭,おおくぼ,らん,989-6466,宮城県大崎市岩出山保土沢8-4-7,0229-233-5547,090-4729-7943,女
51958,登米,壮太,とめ,そうた,037-0066,青森県五所川原市中平井町9-1-3,0173-503-8937,080-3258-9555,男
51959,小池,浩二,こいけ,こうじ,969-3101,福島県耶麻郡猪苗代町清水3-5-8,0242-187-2251,090-3912-4428,男
51960,里口,颯天,さとぐち,はやて,025-0323,岩手県花巻市椚ノ目3-4-7,0198-507-9782,080-6995-7079,男
51961,東野,紗枝,とうの,さえ,018-3124,秋田県能代市二ツ井町切石9-4-6,0185-588-2289,090-8184-9526,女
51962,佐山,浩二郎,さやま,こうじろう,989-4533,宮城県栗原市瀬峰愛宕7-2-8,0228-322-9876,090-2262-2787,男
51963,染谷,圭太,そめや,けいた,018-1525,秋田県南秋田郡井川町赤沢8-3-2,018-1260-8772,080-7739-4038,男
51964,千曲,桐子,ちくま,きりこ,987-2228,宮城県栗原市築館川添3-3-6,0228-244-2170,090-5706-1021,女
51965,谷山,亜希,たにやま,あき,014-0104,秋田県大仙市新谷地8-9-4,0187-115-2167,080-6942-4778,女
51966,丸之内,洋二,まるのうち,ようじ,019-2334,秋田県大仙市木原田7-5-2,018-7205-3373,090-8876-4750,男
51967,羽田,紀子,はねだ,のりこ,036-0507,青森県黒石市西馬場尻3-2-7,0172-965-6821,090-7373-4949,女
51968,島田,智子,しまだ,ともこ,034-0093,青森県十和田市西十二番町9-9-1,0176-624-2480,090-2563-1088,女
51969,村山,久美子,むらやま,くみこ,998-0831,山形県酒田市東両羽町4-4-9,0234-776-8990,090-1006-5381,女
51970,齋藤,典子,さいとう,のりこ,997-1336,山形県東田川郡三川町加藤5-5-7,0235-797-8059,090-8398-3116,女
51971,久保,宗次,くぼ,そうじ,020-0574,岩手県岩手郡雫石町鴬宿2-7-1,019-1541-5455,080-8816-5097,男
51972,吉平,こころ,よしひら,こころ,960-0905,福島県伊達市月舘町糠田3-3-3,024-8548-6555,090-1081-8636,女
51973,田口,澪,たぐち,みお,961-0917,福島県白河市八百屋町2-4-6,0248-439-5108,,女
51974,三石,祥子,みいし,さちこ,989-4805,宮城県栗原市金成片馬合8-5-5,0228-801-9860,090-6049-4371,女
51975,津熊,真樹,つくま,まき,030-1404,青森県東津軽郡外ヶ浜町平舘弥蔵釜9-8-5,0174-675-7860,090-6094-7851,女
51976,矢口,誠司,やぐち,せいじ,980-0824,宮城県仙台市青葉区支倉町7-3-6,022-5019-1074,080-9245-4178,男
51977,村山,愛,むらやま,あい,963-7759,福島県田村郡三春町大町8-1-3,024-7432-4623,090-9371-6207,女
51978,津田,誠一郎,つだ,せいいちろう,999-3112,山形県上山市小倉1-6-3,023-9523-5153,090-4640-3339,男
51979,新田,健一,にった,けんいち,038-3814,青森県南津軽郡藤崎町水沼2-3-7,0172-341-2231,090-5800-9276,男
51980,二本松,麻呂美,にほんまつ,まろみ,981-3112,宮城県仙台市泉区八乙女2-4-1,022-8667-9506,090-4108-7054,女
51981,富山,誠一郎,とみやま,せいいちろう,987-0412,宮城県登米市南方町大涌戸3-1-8,0225-485-9182,090-2099-6966,男
51982,泉川,清美,いずみがわ,きよみ,990-0405,山形県東村山郡中山町金沢4-1-9,023-9855-2331,080-4393-1756,男
51983,神田,美海,かんだ,みう,039-1527,青森県三戸郡五戸町扇田7-3-1,0178-490-1929,090-9304-5620,女
51984,吉川,敬一郎,よしかわ,けいいちろう,017-0875,秋田県大館市住吉町8-5-4,0186-621-2184,,男
51985,前野,基夫,まえの,もとお,981-4234,宮城県加美郡加美町旧舘１番9-4-4,0229-802-2211,080-5758-9190,男
51986,箕田,礼司,みのだ,れいじ,030-1202,青森県東津軽郡蓬田村瀬辺地7-3-6,0174-407-7048,090-9846-2162,男
51987,本田,玲子,ほんだ,れいこ,039-0802,青森県三戸郡南部町苫米地4-9-9,0179-808-6888,090-9839-5739,女
51988,杉本,久美,すぎもと,くみ,036-1412,青森県中津軽郡西目屋村杉ケ沢3-3-7,0172-976-6433,090-8292-9372,女
51989,木山,博,きやま,ひろし,969-6011,福島県会津若松市北会津町西後庵9-9-9,0242-107-3620,090-5394-2800,男
51990,榎本,泰三,えのもと,たいぞう,988-0308,宮城県気仙沼市本吉町津谷松岡9-4-9,0226-619-7784,080-3851-2523,男
51991,今野,弘子,こんの,ひろこ,969-6263,福島県大沼郡会津美里町宮北4-1-4,0242-416-8756,090-6177-8142,女
51992,仙川,博美,せんがわ,ひろみ,016-0894,秋田県能代市萩の台2-1-6,0185-849-7312,090-4878-2174,女
51993,佐田,春,さだ,はる,963-1151,福島県郡山市田村町金沢9-9-7,024-6217-9024,090-2726-4611,女
51994,金田一,妃音,きんだいち,ひなと,989-5614,宮城県栗原市志波姫新原9-8-1,0228-901-2207,090-7510-4179,女
51995,山名,雄介,やまな,ゆうすけ,987-2031,宮城県栗原市高清水新田5-5-5,0228-786-8511,090-2078-5114,男
51996,丸之内,久美,まるのうち,くみ,961-0885,福島県白河市鬼越8-1-4,0248-373-5527,090-6323-2163,女
51997,堀田,誠司,ほった,せいじ,969-6272,福島県大沼郡会津美里町赤留6-2-9,0242-694-8811,090-9899-2535,男
51998,廣田,晴太,ひろだ,せいた,038-1132,青森県南津軽郡田舎館村諏訪堂6-8-5,0172-195-2747,090-4984-9620,男
51999,仙川,美海,せんがわ,みう,039-2683,青森県上北郡東北町板橋山6-3-1,0175-107-2891,090-3226-6519,女
52000,桜野,哲也,さくらの,てつや,025-0034,岩手県花巻市南諏訪町5-4-1,0198-206-3641,090-4203-4669,男
52001,真田,達也,さなだ,たつや,027-0373,岩手県宮古市田老向新田5-4-9,0193-952-2472,090-7277-1281,男
52002,三井戸,泰三,みついど,たいぞう,013-0501,秋田県横手市大森町板井田1-4-3,0182-877-3412,080-9567-1762,男
52003,黒松,文也,くろまつ,ふみや,028-6845,岩手県二戸市浄法寺町漆沢上前田3-1-9,0195-165-3949,080-5017-2850,男
52004,面山,雅子,おもやま,まさこ,979-0337,福島県いわき市大久町小久9-5-6,0246-717-2240,090-5078-6896,女
52005,盛田,昭二,もりた,しょうじ,961-0042,福島県白河市金鈴6-9-3,0248-843-7169,080-4438-9438,男
52006,三戸部,誠一郎,みとべ,せいいちろう,960-0775,福島県伊達市梁川町四石蒔2-4-3,024-9234-9665,090-2480-2109,男
52007,平野,邦夫,ひらの,くにお,960-8154,福島県福島市伏拝3-5-4,024-3044-5586,090-5755-9832,男
